,content,sentiment
514,I used to irrationally fear that one day I'd accidentally switch to bitcoin and pay 1btc when I meant to pay $1 and lose my car...except I've never owned bitcoin,-1.0
515,@aubreystrobel I'd bet all my bitcoin you're drunk,0.0
516,"$BTC if I ever came across someone in real life bragging about how they are shorting bitcoin, I would shoot them in the face with a shotgun ✨ #RecvProfit",-1.0
517,@cz_binance #quack loves #Bitcoin https://t.co/C2YFIQjNSh,1.0
518,"Reporter: The biggest financial hack?
Me: getting paid in bitcoin for holding bitcoin while bitcoin rises its god of financials this days✌️",1.0
519,"@cdixon @BradUSV ""every atom will be tokenised""
Craig Wright, aka SatoshiNakamoto",0.0
520,Sweet. @MoTownPhenom signed with @TeamKhabib #EFC and is getting paid partly in $BTC ! $VGX,1.0
521,"The Times - January 3, 2009

Chancellor on Brink of Second Bailout for Banks

#Bitcoin #BTC $BTC #GenesisBlock #Blockchain @thetimes https://t.co/IslX9AZEjf",-1.0
522,$BTC  This! 🤞 #RecvProfit,1.0
523,"#AgendaofForex 

Bitcoin Q1 2022 Fundamental Forecast: Macro Will Matter (More) To Bitcoin

#BTC #BTCUSD #BTCUSDT #Bitcoin https://t.co/S5FP7E6FSw",1.0
524,"@SpencerKSchiff @JasonPLowery To solve this dilemma you may have to think big: imagine we are on a Bitcoin standard, the only money is Bitcoin.

Then you have no choice but pay the TX fees to BTC miners if you want to make a transaction, you cannot opt-out as there is nothing to opt-in.",-1.0
525,"@cryptotraveler He makes some good points, but I often feel he oversimplifies and tries too hard to fit a bitcoin to military analogy that isn’t there. It reads more an orange pill intended for a military audience. Which it likely is, as his intention is to become head of a US Hash Force",-1.0
526,@Jessssicaant I found a coin on the street the other day and it had teeth marks all over it. It was a Bitcoin,0.0
527,"Bitcoin, wealth and hahaha HOLE?! Hole????🤭🤣 https://t.co/tLGy8WPaaa",1.0
528,I finally met Matt Ryan today at work and now Aaron Rodgers just paid me in $BTC!!! #PaidInBitcoin https://t.co/GPaYdB5O8Z https://t.co/lCI5CBTS8B,1.0
529,"Bitcoin Leverage Ratio Hits New ATH, Is More Price Decline Coming?
#Bitcoin #bitcoin #bitcoinbearish #BitcoinLeverageRatio #btc #btcusd https://t.co/Hwgji3ODJw",0.0
530,"@nayibbukele I would sell that lousy performing Gold and buy another 1,500 #Bitcoin on this dip. Thank me later.",1.0
531,Idk bitcoin but my cousins do lol so.. I just do what they say 😂,1.0
532,"@PeterScottMorg1 @bitcoinkaiser @bsv_is_bitcoin ""We can phase in a change later if we get closer to needing it.""",0.0
533,"It's time for the 'black Paper'
#Bitcoin https://t.co/j4k6903qsj",0.0
534,Bitcoin's Creator Satoshi Nakamoto Is Now a Member of the Top 20 World's Richest People – Featured Bitcoin News - Bitcoin News https://t.co/mh2wtTwTB9 https://t.co/wavvSju6gZ,1.0
535,"#BTCUSD OPEN SHORT @ 51624 4 UNIT, BOUGHT  @ 51274, PROFIT 1400 PIPS. TIME HELD: 52mins #CRYPTO #cryptocurrencies $BTCUSD",1.0
536,Thanking about jumping back in the 3D online space a in a big way. The current MetaVerse is really not that far along and not that impressive. It could be so much more. #bitcoin    #coinbase #ethereum #shib #investing #retirement #Decentraland #MANA #SAND #sandbox #Metaverse,-1.0
537,"#Binance Futures Liquidated on:
🔵 #BTCUSDT $198,644 @ 50,632 
🔵 #NEARUSDT $163,477 @ 15.2899 
🔵 #LINAUSDT $44,793 @ 0.04795000 
🔵 #FTMUSDT $43,095 @ 2.36157 

#cryptotrading https://t.co/RQMirsHfU6",0.0
538,I sleep well at night knowing that a large portion of value in alt-coins will eventually be shifted into #Bitcoin over the coming decade. https://t.co/AFUd694vxC,1.0
539,"Buy land, buy Bitcoin and save your money! #futuremillionaire",1.0
540,@jasonpizzino “Bitcoin fixes this” is a close second,0.0
541,"It's happening again and again. Stupid money is not shifting market share from #ETH to #BTC

Therefore #Ethereum has to be dumped the hard way through a BTC pullback

There won't be a BTC rally unless ETH bleeds in sat value

Can't have both

#btcusd #ethusd #crypto #cryptonews https://t.co/OESiQcS2CW",-1.0
542,"70K #Bitcoin &amp; 5K #ETH  very soon 🚀🚀

Waiting for 2$ #CHSB hopefully before 2022🤞🏼🧨⏰

Join the adventure ⤵️⤵️⤵️⤵️⤵️

https://t.co/kEx1Bi1ajY

Like✅ &amp; RT🔁 https://t.co/JPRChfAgqQ",1.0
543,"$BTCUSD
Current Bitcoin Price: $50,641
Day High: $51,954
Day Low: $50,512
Year Low: $25,987
Year High: $68,790
65 Day Moving Avg: $54,458
10 Day Moving Avg: $49,251
#Bitcoin #RealMoney #BTC #Cypto",0.0
544,"@itoldmythe Tesla, bitcoin, zombies.",0.0
545,"Good morning y'all 🛀🛀🚿
Are u ready?, i Spend a lot of time for this ⌚https://t.co/g7eHvEXXQW
#cryptoart #bitcoin #nft #blockchain #ethereum #cryptocurrency #cryptoartist #cryptonews #blockchainart #cryptotraders #cryptoanarchy #bitcoinart #contemporaryart #nftart #cryptotrade",1.0
546,"👋 A new block was found on the #Bitcoin network. We're at block height 716051, current #bitcoin price is $50670.0 and there are 208714997690011 #sats left to mine.",0.0
547,"Even more cheap money out of thin air. Yeah why not. It's not that we have a lot of inflation, right? .. #Bitcoin #Coinbase #Inflationsrate https://t.co/WOc8W8VNLi",1.0
548,Bitcoin is a giant global distributed capacitor. Try that with gold. https://t.co/tYsWA5oHje,0.0
549,Don't expect retail sell-off to crash Bitcoin price — analyst https://t.co/EcyRo5fMiS via @cointelegraph,0.0
550,Lmfao look at that daily $BTC candle $Rugged,0.0
551,"Stock Alert

#BTCUSD - Sell Alert at CMP: 51727.55
TimeFrame: 1h

Alerts are for educational purpose only.
Preview #NimblrTA #Tradingview #Indicators: https://t.co/LExPg48Q0S
Join on Telegram: https://t.co/cOyLHLiuS1 https://t.co/Hm5dZwnI3G",0.0
552,"“The Bitcoin network might actually reduce spam by diverting zombie farms to generating bitcoins instead.” - Satoshi Nakamoto

–@APompliano",-1.0
553,$DOGE of course we drop with Bitcoin 💗 #RecvProfit,-1.0
554,"#BTC  Can reach 54000 but if it cannot break the resistance , trend might change and gonna go down to 36000 . 
Just a possibility
 #BTCUSDT https://t.co/Eo1JconvZb",-1.0
555,"@JustWantToQ1 @MalwareTechBlog As programmable borderless money issued by the people not by government $BTC can function perfectly with a market price of $3,000 until speculative mania and investment narratives that belong in a well-regulated market drive something else to happen instead.
Currency &gt; Investment",1.0
556,"$BTC bears trying way too hard, we must be good. ️ #RecvProfit",-1.0
557,"Jack Dorsey says Square $SQ may build a bitcoin mining system, adding to bitcoin price surge https://t.co/DfrOGReVVJ",1.0
558,@gator_bitcoin But you don’t know anything….,0.0
559,"#Bitcoin and ethereum market indicators starting to turn bullish again. 
A little holiday project of mine using a raspberry pi 4b
https://t.co/G8sc39AJVs https://t.co/wDqP7r5oz2",1.0
560,#Bitcoin bearish divergence as discussed on the stream playing out. https://t.co/y1ryIGh7Ll,-1.0
561,Chances #SatoshiNakamoto was a virgin when he launched the #Bitcoin protocol?,0.0
562,"Trying this $btc to the moon
https://t.co/rsY5QS9Wi1",0.0
563,Something Big Is Coming For Bitcoin!! Things To Watch For - #BTCUSDT chart on @TradingView https://t.co/eHTls1Cd8T,0.0
564,On-Chain Analyst Willy Woo Updates Bitcoin 2022 Predictions – Here’s His Targets - The Daily Hodl via BTCnews for iOS https://t.co/AhfI9q8vMT,0.0
565,"Executive Order 6102 made all US citizens exchange their gold for US dollars in 1933.

The Bitcoin network readjusts mining difficulty every 2016 blocks.

Satoshi Nakamoto set his forum birthday as April 5th (the day when Executive Order 6102 was signed).

Makes sense 🤯 https://t.co/DXInSUDslC",0.0
566,#BTCUSDT #Cardano #WMT #ETH #Ethereum #AVAX @MuesliSwapTeam @wmtoken  . 2022 LET'S GO!!!!!,0.0
567,"We are looking for a bonds of JP Morgan Chase Bank or Wells Fargo Bank. If you have a #bonds of these #banks registered on #Euroclear #Bloomberg we can buy it or put at PPP. We need KYC to move forward.
Full info by DM.
 #JPMorgan #BTCUSDT #Finance #WealthManagement  #TREASURE https://t.co/Yvp2ffQd6M",0.0
568,"Who wants to learn Crypto Mining such as $Bitcoin, $Ethereum and others? RT",1.0
569,"@davidlin_TV @ProjectSerum @KitcoNewsNOW Hi @davidlin_TV 
Nice interview. But many people are very much looking forward to watching you interviewing Dr. Craig S. Wright, a.k.a. Satoshi Nakamoto (OK, many dispute that), particularly after the 1 million Bitcoin court case he won. It'd be nice. Get him on your show! :)",1.0
570,#BTCUSD - BITCOIN TREND INVESTISEMENT 2022-2023 - TradingView - https://t.co/wOCc942RdP,0.0
571,"The $BTC price is at $50,782.34 right now.
🔴 Compared to the last tweet, the price has dropped by $60.02 (0.12%).
🔴 In the last 24 hours the price has dropped by $17.66 (0.03%).

#Bitcoin #BTC https://t.co/0eOdXCaEF6",-1.0
572,"Sentiment has changed from terrible to “things will pump once Jan 1st hits” 

Very confusing time in the markets tbh. 

Have taken enough profit to not be checking price every 10 secs but do not see retail getting bailed out by institutions just because of new year 

$btc $eth",-1.0
573,Real-Time Rates: #EURUSD: 1.1312 | #USDJPY: 114.732 | #GBPUSD: 1.34262 | #USDCHF: 0.9191 | #BTCUSD: 51222.07 - Visit https://t.co/Wit623N8Fn,0.0
574,Why can’t paypal balance be used to buy bitcoin? Does anybody know? @TechieZach ?,0.0
575,"@bsv_is_bitcoin @Cryptoshute @5hitcoindust Not on the #Bitcoin blockchain. On the clusterfuck BSV blockchain instead. #Bitcoin is a very different blockchain, that only does financial transactions, as Satoshi Nakamoto intended.",0.0
576,"#Bitcoin is neither a weapon nor a shield. 

It can disincentivise some violence in some situations.",0.0
577,$BTC my swinging up arm signal from July still in tact #bitcoin #bitcoinchart #connectthedots - we grow food so long #lafoodforest $BTC #plettenbergbay - #foodrevolution #hotel https://t.co/kMIb5oUSk4 🌱 https://t.co/7LBNk2UZMD,0.0
578,"Bottom of this $BTC channel is near. I have it at $50,500. https://t.co/zpC57Bylvp",0.0
579,"$BTC that 50,500 was a bastard resistance point going up…it’s gonna be a strong support now! 💫 #RecvProfit",1.0
580,@JaymesWestfall Lost me at paid in bitcoin,-1.0
581,"@In_Sane_Saint Bhai who needs paise ?? 
World wants #bitcoin  
And I need few of them....",1.0
582,"@RockUllah @GoingParabolic Yet to read, on my reading list but I'm so busy trying to keep up with Jason's escapades and his bitcoin buying lightbulb moments...",1.0
583,$BTC all tax harvesting 🚩 #RecvProfit,0.0
584,$BTC ATH $STRONG ATH $ETH ATH MAnnnn $800 $Strong income baby lets gooooo 💪🏾💯🚀🚀🚀💃🏾🕺🏾🤯. @Strongblock_io https://t.co/J9AptoWQxQ,1.0
585,How Bitcoin Will Conquer The World https://t.co/kYIvuPakwA,0.0
586,"Play #ROLLERCOIN and earn real #Cryptos like #Bitcoin #ethereum #dogecoin #BNB #USDtether

https://t.co/PITlFGpGi7 https://t.co/RsS1s6QMRN",1.0
587,"🔥 #BREAKING 🔥 #CryptoNews
#Sparkasse , a conservative German bank group, is thinking about to allow their customers to trade #Bitcoin and other #cryptocurrencies like #etherium
https://t.co/c6i3v967co",0.0
588,Bitcoin BULLISH with EXPLOSIVE Gains TODAY (Decentraland Future of Metav... https://t.co/71Bqrh8uZa via @YouTube,1.0
589,Always have money to buy the dip #Bitcoin #Ethereum #ada #Solana #1inch,0.0
590,@bitcoin_brown not that popular in the US anymore…I imagine the UK is still strong,0.0
591,"@Bitcoin then those get guaranteed as well bitcoin should never see another day under 50,000 due to satoshi nakamoto guarantee to payout at 50 si the banks can stabilize the situation and integrate bitcoin look at the white paper stop the ignorance it’s been solved ty",-1.0
592,the feminine urge to let my future spouse handle all the stocks and bitcoin situations.,0.0
593,@nayibbukele Do you use crypto app to purchase Bitcoin? Or what is the best platform to use?,0.0
594,"Top 5 Mentions Updated Every 15 Minutes

 [BETA STAGE] Except $BTC and $ETH

 1- $FTM:613339 point 🚀

 2- $LUNA:367736 point 🚀

 3- $STX:354906 point 🚀

 4- $SOL:144063 point 🚀

 5- $XTZ:132079 point 🚀",0.0
595,"The final Bullish Candle is complete for the Bull Rally!
I wish everyone good luck and a prosperous new year.

#btc 
#btcusd 
#btcusdt 
#btcusdtperp 
#btcperp
#crypto https://t.co/6K96Fv7h1j",1.0
596,My idea BTC going to 54K the next position update - #BTCUSD chart on @TradingView https://t.co/BUoJ6mgNcY,0.0
597,"💡 Whenever you think that #Bitcoin or #Ethereum can’t go any lower, be reminded: 

On March 13th 2020 -which is actually last year still- people were SELLING #BTC at $4k, and #ETH at $90. https://t.co/qqzEE2epj9",1.0
598,"Current Bitcoin Price
All Forks = $51,233.48 📉 -0.64%
--
$BTC = $50,640.71 📉 -0.65%
$BCH = $465.34 📈 0.01%
$BSV = $127.42 📉 -1.01%",0.0
599,Bitcoin was only fun when we just used it to buy drugs off the dark web.,-1.0
600,"#LunarOpinions Satoshi Nakamoto is alive today.

68.06% Agree
31.94% Disagree

Data represents opinions given on LunarCrush over the last 24 hours.

https://t.co/0mCKemIpYg",0.0
601,"📉💸$605,625 $ALGO SHORTED @$1.615 [27/12/21 10:39:15]
🛕dYdX | ALGO-USD

🗣️Breaking News: Satoshi Nakamoto Sues a Cat",0.0
602,"Bears logged in it seems :D haha

$BTC $ETH",-1.0
603,"$BTC will drop to $5k-$10k by the end of 2022 
&lt;3",-1.0
604,"@rwang0 We're doing exactly all of the right things to make this happen.  However, #Bitcoin wasn't available during Jimmy Carter and it could trigger a catastrophic dynamic when the ruling class can't tax and spend without limits.  My parents had a 21% mortgage rate.",-1.0
605,Enjoyed having former D1 hooper and current overseas pro/expert Twitter memer @BigSeanHarris on the pod to talk #Bitcoin! ✊ https://t.co/sPAR6nLd8S,1.0
606,The Wizard busy working #Bitcoin https://t.co/1Q0kshL3xc,0.0
607,$BTC update - 1 more correction before moon! - #BTCUSDT chart on @TradingView https://t.co/8n5Ui6FG5m,0.0
608,"#Bitcoin -VS- #DigitalYuan #CBDC 

2140 Satoshi Nakamoto :
""In your time, you, could save &amp; change the fate of humanity."" https://t.co/0I8e5nenQv",1.0
609,@commentsedm electronic bitcoin music,0.0
610,"It's just the beginning 😎😎 U.S. Bank launches Bitcoin custody service as more banks enter crypto realm🤘💪
#btc #winning #crypto #blockchain #usbank
#tothemoon #viumu @ Zürich, Switzerland https://t.co/CqMPyXdHcw",1.0
611,"@TheCryptoLark What a clown. 🤡

There are plenty of assets on the market that can easily 20x in 2022, let alone by 2030. 

Maxi’s need to start realising the ROI on $BTC at these prices is inferior to pretty much everything else out there.",-1.0
612,@Dennis_Porter_ I’d spend it on USDC and buy back more #Bitcoin on the dip!,1.0
613,"#Bitcoin  back above 50k 📈

Let's make money 💵",1.0
614,"Free Bitcoin! 
https://t.co/tMMkTavgwy",1.0
615,"Today we tackle one of the most important questions at hand: Is #Gold or #Bitcoin the better alternative to the traditional inflationary Fiat currencies? 
Read our article
⬇️
https://t.co/imUe3YmgJC
#AgAu #MonetaryReset #PaymentToken #FutureOfMoney #Blockchain #Crypto https://t.co/VIkjCGiH69",0.0
616,"Bitcoin mining is such a pointless waste of our resources.
It's funny how some try to show bitcoin as standing against the establishment but in reality all it is, is individual greed and and fuck everyone else. 

https://t.co/bxu1XqotsO",-1.0
617,"No LH at that level but I think it is inevitable that $BTC heads right back to $48K (maybe bottoming at about $47.4K).  $6B set to expire on 2021-12-31 https://t.co/YL2L5YKiQM

#BTCUSD #cryptotrading https://t.co/qf61st48hv https://t.co/T7zCeyuyWq",-1.0
618,...I don't know a way for software to know the real world value of things.' -Satoshi Nakamoto #Bitcoin https://t.co/Z9frhixhoA,0.0
619,"#Bitcoin Price 
 
 Three months ago: $47499.18 
 
 One month ago: $57570.32 
 
 One week ago: $48716.37 
 
  Now: $50888 #BTC",0.0
620,Did Bitcoin just drop 2k since this AM?,-1.0
621,@danspena Hey @danspena when is bitcoin going to 0? Let's flip the switch already!,0.0
622,Look what I found! Satoshi Nakamoto collectible https://t.co/O6tSP1nr3c #rarible #ethereum #flow #nonfungible #digitalasset #nft via @rarible #Bitcoin,0.0
623,"#Bitcoin dominance is falling below 40 and #ETHBTC is losing 0.08 support. 

so #btc is being sold into what? #USD?",-1.0
624,"Touchdown #Malta for the @AIBCsummit with @SrdanMahmutovic .
Ping me if you are around. Happy to meet over the next 3 days and discuss opportunites for @kriptomat 
 #EverybodyDeservesCrypto #blockchain #bitcoin https://t.co/vg1VYymn7C",1.0
625,Actualizo $BTC #BTC https://t.co/WGfsuoUrn7 https://t.co/sWLqcLmycW,0.0
626,@vajolleratzii @TylerSCrypto He never returned my Bitcoin...,0.0
627,Take some of those $shib profits and get you some lunch !! @TacoTribeNFTs got tacos for sale &amp; is doing a giveaway as we tweet!!! #TacoTribe #Nfts #NFTshilling #NFTCommunity #NFTGiveaways #eth #polygon $matic $btc #Solana $sol #NFTGame #nftgem #cryptocurrency #Gasfees #love,0.0
