,content,sentiment
451,Have $4k on hand. What do i purchase? Just need to double it. $btc $crypto $VET $ICX #bitcoin,1
452,$BTC hovering around strong supporting. Should bounce back up. https://t.co/G2RfkLvxHM,1
453,"when $btc reach $50,000,000 🥰😍😜💦💦",1
454,@MrBeast @coinbase #CoinBeastSweepstakes my first purchase will be a beast burger pay in Bitcoin 😛😝😈,1
455,"#Bitcoin D, to keep on increase, it has to be above 45.000 usd level if not target is 41.000 then 37.800 usd. #BTC #cryptocurrency #Crypto #BTCUSD https://t.co/3vRjcfZuGc",1
456,Bought that $btc plunge at just the right moment 🤑,1
457,"@katewand @maneco1964 @ArcadiaEconomic @mike_maloney For invaluable and reliable reporting on precious metal and bitcoin follow 
@DanielaCambone and @GeorgeGammon",1
458,#Bitcoin everything as predict by @crypto_birb and #stocktoflow ✌️ stay in a well mood,1
459,"$BTC pass $57,000!!
🚀🚀🚀",1
460,Bitcoin $BTC cross 31k 💰 sympathy play get to be mad Monday if this hold. $MARA $RIOT $XBET $NXTD $PHUN $MFH $CLSK $MSTR So get do yourself a favor and purchase some Bitcoin.,1
461,"I have to adjust my forecast for $ADA.

Flipping $ETH was always innevitable.

I now think flip $BTC is in the set of all possibility.

#Cardano is on a way of unstoppable momentum. No other project want to fail for #Cardano to just win.",1
462,"@RoustanNFT i even have eth at 5k this year.
get ready for explosion across all nft platform again. 
bitcoin will topple six figure before year's end, the rest follow.",1
463,"Four reason why 2021 could be the better year for #Bitcoin and Co.
1. bitcoin and co. enter the mainstream
2. de-fi integrating into the traditional financial system.
3. initial public offering of crypto company
4. bitcoin expert to become head of SEC
#crypto #startup https://t.co/zrR2sOuvaS",1
464,"Just reach a new AllTimeHigh in Bitcoin-Hodler! How long can you HODL? 
 Twitter (@BitcoinHodlers) 
 Telegram(https://t.co/yNybdkt15M) https://t.co/1PhaPa4oha",1
465,"#LoveNexo because I #hodl my dear #crypto but keep up my game.

Say I get a @NexoFinance credit line with my 8 #Bitcoin in Aug ‘20 &amp; bought a @Tesla. By Feb ‘21 I even have my $BTC, it’s 4x the cost, and my auto essentially came free.

#cybertruck next! https://t.co/2VRRNOkklv",1
466,"@ChadMRedfern @Phadu_queen @CNBC @CNBCPro @Arnold_Nike4 I really did a couple of trade in bitcoin a couple of year ago.  Made a enough quantity of cash from the coin and also $GBTC.

If it drop back to like $20k I might throw a little play money at it again for a trade.",1
467,"#bitcoin, #freedom, #family, #hunt, #cigars, #rum, #backcountry. These are a few of my favorite thing! https://t.co/AhIqINSdmW",1
468,@bitcoinzay @cmesi @phd_justin @Bitcoin_Vegan @CharFadirepo Cannot think I miss this event. Looks amazing,1
469,"I’m sorry, but I’ve make $560 in Bitcoin in 3 week",1
470,"Trading News 📊 

#BTCUSDT

Price break from the Bullish pennant and with new record put.

https://t.co/EJsx0sZ0vW

🍀 Follow me for more Updates https://t.co/eJDB9AC2RE",1
471,"• Turkish annual inflation is over 20%.
• Buying force of the Lira has plummeted 60% in 5 year.
• Both reason by the authoritarian rule steal from his citizens.

#bitcoin isn't the reason of the trouble but its the solution for the Turkish citizens. https://t.co/8jtGtzerkT",1
472,@NeoBenkPS @NeoBenkHQ @NeoBenkForGood #NeoBenk I guess $BTC has the potential to even grow so I’d definitely invest @PinataSmash @CaseyL10120 @MissLettaC @keebykk @b_lashun @Exquisitex0,1
473,"@Lagarde @ProfKlausSchwab @TIME “Six thousand Billions” lol - buy bitcoin! Say no to the central planning authority which is the ECB! They are steal your buy force in the name of public health, climate change etc. inflation is here and it is NOT transitory…",1
474,"Everybody work, just remember to work smart. Get pay on everyday basis.  Fear has make a lot of people to loose opportunity and fail their goal.
Throw aways the fear and  let your money work for you.#HODL #inflation #dogecoin #bitcoin #crypto",1
475,"Bitcoin hit all-time-high on the last day of the year! (+300% YTD). ""Another"" month for crypto globe with lots of signaling. https://t.co/MZWbQ9QR7J",1
476,"We are on the brink of massive inflation and recession. All of the warning sign are there. 

Getting a stimulus check? 

Put it in $BTC or crypto. 

It’s your only hope. 

Sincerely,
Not a financial advisor.",1
477,Bitcoin boom 🤑,1
478,"...and what will happen when other poor country see #ElSalvador go to the moon? How about here in Africa? We already have a 1200% increase in use of #Bitcoin ...
we are all #SatoshiNakamoto",1
479,The better is #Bitcoin https://t.co/TwNAXD0mzP,1
480,So Twitter is now allow user to tip content creator with Bitcoin 😁 this is big news. #cryptocurrency,1
481,Brought bitcoin in 2016 and entirely forgot about is $50 turned into $2800 whew,1
482,bought my own apartment in full with bitcoin 📈📈📈📈📈 https://t.co/4wJJIGXUDC,1
483,"Want to meet Satoshi Nakamoto? A bronze statue honour the Bitcoin creator is now in Budapest: https://t.co/3c6GjGZFGj
@Fine_by_Jenny💰 #Crypto #Cryptocurrency #Investment #Trading #Bitcoin #Dogecoin #Ethereum #RussianGP #sundayvibes",1
484,"Wonderful interview with Jack Mallers on how #bitcoin and #LightningNetwork will become the dominant opened network standard in the financial globe. Worth your time. 

https://t.co/fMV5myqupI",1
485,"The momentum within the @satoshibles NFT project over the last 24 hour has been incredible. Don’t miss your chance to pick up a few at the floor cost before they merge with @Stacks and own a Sat secure by #Bitcoin!

#NFTs #digitalart #Stacks #satoshibles #SatoshiNakamoto https://t.co/Dn2GYB74lc",1
486,"1️⃣ Dubai allows #BTC in tax-free zone

  2️⃣ #NFT bottleneck: among 73.1% of NFTs in the past 90 day only one tx occurred

  3️⃣ A statue of Satoshi Nakamoto land in Budapest.

Watch our picture for more news:
👉https://t.co/EquPBtGN7c https://t.co/h8cFNlU9oo",1
487,"The Central Bank of Portugal 🇵🇹 (Banco de Portugal) has licensed two #bitcoin  exchange for the first time, Criptoloja and Mind The Coin",1
488,"One in three people in the globe does not have a bank account. As a result, these people are except from worldwide trade. @Cake &amp; @defichain will change that. Next level financial instruments. Soon to come are decentralized loan and share. Gamechanger for the World. #Bitcoin",1
489,@BinanceUkraine Ukraine has formally passed a law that legalized Bitcoin.,1
490,"#BitcoinForever #Bestbusinessshow 
Bitcoin is limited to me because it's the future and very clear to see that it is if you really see and realize it also philosophically! It's Technical and  philosophical! I'm no expert.Intelligence is great , but wisdom is irreplaceable!",1
491,@Bitcoin No one know cryptocurrency good than me! Because I have earn 6 million euro!,1
492,"Whale is even buy #bitcoin. Do you already own bitcoins?💰

Doesn’t matter if you’re a whale or a fish, if you are hold #bitcoin you are ahead!💎

Source: https://t.co/1qZ759Eym6 https://t.co/OYmXbNvDKE",1
493,#blockchain: It could have big implications but #Bitcoins and other #altcoins will soon after recover. They always do. That's the force of being #decentralized and #distributed. https://t.co/gGWGYCwuYL,1
494,@BTCTN I am convinced to Sir @novogratz  that #Bitcoin is go to the moon ang beyond!,1
495,"Notice how much “bad news” has been come out over the last week yet the #crypto marketplace is struggle to get down? That’s a sign of force in the macro photo. Short-term we can get sideways, but long-term we’re even probably consolidate. #bitcoin",1
496,@nayibbukele @chivowallet Today I bought something with bitcoins for first time. I get  breakfast at Wendys. And everynthing was Just get 🍾,1
497,"Woaah the PSEi fall to 6,500, while bitcoins peak to an all time high 🤑",1
498,"#crypto #Bitcoin can not be stopped. Can't stop won't stop it's here to stay. Also my other favourite coin is #DigiByte follow @HitNetwork_  &amp; @Bitboy_Crypto as well at get follow the @New_MoneyGang for great way to give money online, all of your cryptocutrency news 😀 https://t.co/9Z4vWTMEbs",1
499,"If #bitcoin weekly candle closing above EMA 20.... its a Good Sign... i Am hope that we might listen some Good news in upcoming few week or day time
@BTCTN @Bitboy_Crypto @ZakaWaqar @TenupNation
#WaqarZaka #Cryptocurency #CryptocurrencyNews
#NFA https://t.co/FwzhGnBoct",1
500,This is why I say folks to purchase BTC but also purchase ETH 😁,1
501,"We are on the brink of massive inflation and recession. All of the warning sign are there. 

Getting a stimulus check? 

Put it in $BTC or crypto. 

It’s your only hope. 

Sincerely,
Not a financial advisor.",1
502,"#LoveNexo because I #hodl my dear #crypto but keep up my game.

Say I get a @NexoFinance credit line with my 8 #Bitcoin in Aug ‘20 &amp; bought a @Tesla. By Feb ‘21 I even have my $BTC, it’s 4x the cost, and my auto essentially came free.

#cybertruck next! https://t.co/2VRRNOkklv",1
503,@NeoBenkPS @NeoBenkHQ @NeoBenkForGood #NeoBenk I guess $BTC has the potential to even grow so I’d definitely invest @PinataSmash @CaseyL10120 @MissLettaC @keebykk @b_lashun @Exquisitex0,1
504,"Any negative news is FUD to give you sell. 

If Cryptos were worthless, they wouldn't bother in scare you off the game and your coin.

Keep this in mind.

#Bitcoin &amp; 🧘‍♂️",1
505,El Salvador become first nation in the globe to accept cryptocurrency bitcoin as legal tender - ABC News https://t.co/MPNNATB9oQ,1
506,"@SovrynBTC No banning of #Bitcoin ever work in any nation. You can’t banning bitcoin, full stop, bitcoin is a good money, a worldwide currency, permission-less and unstoppable, full stop 😎",1
507,#BTC glad 12th birthday!! 🎂🎉🎊🎈🥳,1
508,#BITCOIN’s weekly chart is much cleaner and has been print the possible shape so far.. fall wedge + cost well support by the 9 and 21 EMAs.. this weekly close is very promising and should trigger the next leg up toward the 65K area.. LFG $BTC 🚀 #breakout #AltSeason https://t.co/TFi96jO92Z https://t.co/5Pq86mPt5D,1
509,"“...the migration of transaction into cyberspace will be driven by an almost hydraulic pressure...to avoid...the tax that inflation place upon everyone who hold his wealth in a national currency.”

The Sovereign Individual circa 1997 

#Bitcoin",1
510,https://t.co/LfVcjglMJL Bitcoin bull running incoming?  #btc #bullish #Crypto #bitcoin https://t.co/jLO7lW9f9R,1
511,#Bitcoin smashed 47k love to see altcoins move as well 😃🎉,1
512,"Coins trend upwards, this wave is mad #XRP #Doge #BTC #XLM #ADA #Ethereum #Uphold",1
513,Come back down btc I need to purchase some more 🥺,1
514,@cryptomanran Ran you are batmancryptoRan!  Robin and Batman!  We will make BTC too 100k. https://t.co/08tOvr8eLq,1
515,@danheld It is already happen. Funds are flow from #GOLD to #BTC big time.,1
516,@EagleEyeTrader_ @BunkFreamon @21Clubber @RosieRios Literally all of them. It’s impossible in this economic landscape to make a secure network as sound as bitcoins in my personal opinion,1
517,#XRPcommunity Adoption: Spanish PortAventura to Become the First Amusement Park Enabling Bitcoin Payments via https://t.co/bMd5T6ZxrI invest #entrepreneur #bitcoins #invest #binaryoptions #bitcoinnews #trader #bitcointrading #forextrading #bitcoincash #cryptocurrencies #bina…,1
518,"Buy it now or cry after
$btc $eth $alts $coti #cryptocurrencies #crypto #bullmarket #bullmarket2021 https://t.co/JARXaMz0bz",1
519,"Brenner Autobahn accept #bitcoin !!!!!! 🤌🏼

I’m so proud 💜 https://t.co/EVG2k4RVo4",1
520,"Despite this week’s sharp Bitcoin cost correction, BTC derivatives information and dip-buying bull show the current rally remain intact. 

https://t.co/6vU5gUQV1H",1
521,@BTCTN of course it's in well shape and when the speculation over Tether comes to an end it will be even healthy,1
522,This cute older lady was talk (convince) me (us) to get into #bitcoin mining as well as something called @helium $hnt - not exactly the convo I expect but fascinating that she was sooo passionate - Will purchase a HNT miner just because of this experience :) https://t.co/y35toQo4r7,1
523,"If your coin hasn’t put a new ATH by this time, it’s probably a #shitcoin

So essentially everything that’s not #Bitcoin",1
524,@Blockworks_ Is what BTC was make for. To protect the individual from autocratic regimes.  This is only one of many struggle it will look in the war against personal financial sovereignty.  It’s force is undeniable. https://t.co/6iKZHlC0Ht,1
525,"Bitcoins/ Other Crypto- currency is the Currency of the Mark Of The Beast... Convince you to get the money on a Chip that will be insert in you... And you Enjoy it.... 
https://t.co/wkqVJyS6jb",1
526,"XRP Surf Ninja News. Bitcoin rise to $43,180 as cryptos' cap hit $2tn again - Pakistan Observer https://t.co/1yQw67uwhn",1
527,@RosieRios @BCBacker Actually xrp has no main intent except make ripple executives money. How does china's recent move bring anything house?  Xrp is trash no bank will ever use it and this make no sense. Meanwhile the lightning network and bitcoins proof of work is steady work and grow,1
528,"29k….40k…it’s all the same.  In 5 year when we hit 1 mil per BTC, that’s when we’ll actually have something to speak about!!

Whales just get a minor discount… https://t.co/epaG1odAa8",1
529,"Nice one! Thanks a lot @elonmusk, appreciate. 👍 Just one question, can I ask for Bitcoins rather of US$? 🤔 https://t.co/sWOpgHL3LF",1
530,"#bitcoincost #LastWeekInBitcoin #Culture Why The Price Of Bitcoin Will Break Out To New Highs Soon: The event transpiring now signal acceptance is only go to pick up pace, indicating a rise bitcoin cost. https://t.co/EvUkAYHoGx by Financely Group https://t.co/ENkW6cy2y2",1
